timestamp,price,volume,price_change,price_ma_7,price_ma_30,price_std_7,volume_ma_7,target,price_lag_1,price_lag_3,price_lag_7
1746230400000,96855.5681343944,23276376191.483967,0.004445053306148861,95036.94811091639,87309.4639785539,1165.627571383568,24170534217.1403,0,96426.94522273027,94256.35946318062,94773.11200643536
1746316800000,95922.86842404422,13797554863.642815,-0.009629799590416765,95219.6341184654,87734.76000689279,1193.6641982671608,23935128806.26252,0,96855.5681343944,94235.75331048167,94644.06637120107
1746403200000,94326.62048529249,14903122945.616686,-0.016640952934134923,95293.53164212403,88083.91376793601,1104.4845781328463,23788966459.77091,1,95922.86842404422,96426.94522273027,93809.33781968223
1746489600000,94758.8237105546,24086456278.203846,0.004581985690131907,95254.70553581117,88456.01170822866,1119.9365869105052,22670772394.29446,1,94326.62048529249,96855.5681343944,95030.60645474444
1746576000000,96854.53198815876,23348052607.071873,0.022116233565811383,95625.87303937948,89077.44665510063,1163.610783951023,22308689942.97916,1,94758.8237105546,95922.86842404422,94256.35946318062
1746662400000,97026.49376966801,64376174032.08048,0.0017754644824494736,96024.55024783468,89672.35337183697,1083.2544555500476,27713614760.509785,1,96854.53198815876,94326.62048529249,94235.75331048167
1746748800000,103076.27555512934,50020047720.65604,0.0623518541216479,96974.45458103456,90563.92621179717,2895.091296514077,30543969234.107952,0,97026.49376966801,94758.8237105546,96426.94522273027
1746835200000,102962.54045692299,40800894903.23446,-0.0011034071380034982,97846.87919853862,91241.93855051248,3669.797614041292,33047471907.215168,1,103076.27555512934,96854.53198815876,96855.5681343944
1746921600000,104630.8792994166,21558992540.042442,0.016203357406392005,99090.88075216326,92076.42261640944,4326.132761457532,34156248718.1294,0,102962.54045692299,97026.49376966801,95922.86842404422
1747008000000,103994.061616746,27389436049.454792,-0.006086326397470643,100471.94377094232,92761.58173095308,4088.2801862150086,35940007732.96342,0,104630.8792994166,103076.27555512934,94326.62048529249
1747094400000,102876.8304286011,43090605819.36596,-0.010743221014506421,101631.65901637754,93347.30616910888,3266.327503081135,38654886238.84371,1,103994.061616746,102962.54045692299,94758.8237105546
1747180800000,104184.49039270742,33861432519.50822,0.01271092780228944,102678.79593131306,94033.42851218094,2583.0830257077237,40156797654.90605,0,102876.8304286011,104630.8792994166,96854.53198815876
1747267200000,103594.42575090709,28398245846.798244,-0.005663651466510711,103617.07192863293,94669.12762082805,678.3844554236008,35017093628.43716,1,104184.49039270742,103994.061616746,97026.49376966801
